IDCNTRY,IDPOP,IDGRADER,IDGRADE,IDSCHOOL,IDTEACH,IDLINK,IDTEALIN,ITLANG_TQ,LCID_TQ,ISDUMMY,ATBG01,ATBG02,ATBG03,ATBG04,ATBG05AA,ATBG05AB,ATBG05AC,ATBG05AD,ATBG05BA,ATBG05BB,ATBG05BC,ATBG05BD,ATBG05BE,ATBG05BF,ATBG05BG,ATBG05BH,ATBG05BI,ATBG05BJ,ATBG05BK,ATBG06,ATBG07AA,ATBG07BA,ATBG07AB,ATBG07BB,ATBG07AC,ATBG07BC,ATBG07AD,ATBG07BD,ATBG07AE,ATBG07BE,ATBG07AF,ATBG07BF,ATBG07AG,ATBG07BG,ATBG08A,ATBG08B,ATBG08C,ATBG08D,ATBG08E,ATBG09A,ATBG09B,ATBG09C,ATBG09D,ATBG10A,ATBG10B,ATBG10C,ATBG10D,ATBG10E,ATBG10F,ATBG10G,ATBG10H,ATBG10I,ATBG10J,ATBG10K,ATBG10L,ATBG11A,ATBG11B,ATBG11C,ATBG11D,ATBG11E,ATBG11F,ATBG11G,ATBG11H,ATBG11I,ATBG12A,ATBG12B,ATBG12C,ATBG12D,ATBG12E,ATBG12F,ATBR01A,ATBR01B,ATBR02A,ATBR02B,ATBR03A,ATBR03B,ATBR03C,ATBR03D,ATBR03E,ATBR03F,ATBR03G,ATBR03H,ATBR04,ATBR05,ATBR06A,ATBR06B,ATBR06C,ATBR06D,ATBR06E,ATBR07AA,ATBR07AB,ATBR07AC,ATBR07AD,ATBR07BA,ATBR07BB,ATBR07BC,ATBR07BD,ATBR08A,ATBR08B,ATBR08C,ATBR08D,ATBR08E,ATBR08F,ATBR08G,ATBR08H,ATBR09A,ATBR09B,ATBR09C,ATBR09D,ATBR09E,ATBR09F,ATBR09G,ATBR09H,ATBR09I,ATBR10A,ATBR10B,ATBR10C,ATBR10D,ATBR10E,ATBR10F,ATBR10G,ATBR10H,ATBR10I,ATBR10J,ATBR10K,ATBR10L,ATBR11A,ATBR11B,ATBR11C,ATBR11D,ATBR11E,ATBR12A,ATBR12BA,ATBR12BB,ATBR12BC,ATBR12BD,ATBR12C,ATBR12DA,ATBR12DB,ATBR12DC,ATBR12EA,ATBR12EB,ATBR12EC,ATBR12ED,ATBR12EE,ATBR13A,ATBR13B,ATBR13C,ATBR13D,ATBR13E,ATBR14,ATBR15,ATBR16,ATBR17A,ATBR17B,ATBR17C,ATBR18A,ATBR18B,ATBR18C,ATBR18D,ATBR18E,ATBR19,ATBGEAS,ATDGEAS,ATBGSOS,ATDGSOS,ATBGTJS,ATDGTJS,ATBGSLI,ATDGSLI,ATDGLIHY,ATDGRIHY,VERSION,SCOPE,LINK_index
158,1,2,4,5108,510802,2,51080202,10.0,1028.0,0,10.0,1.0,3.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,27.0,27.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,240.0,100.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,11.90844,2.0,9.42597,2.0,8.67953,2.0,8.54995,2.0,200.0,83.33333,7,1,15851085108022510802024
158,1,2,4,5111,511101,1,51110101,10.0,1028.0,0,18.0,1.0,4.0,6.0,1.0,2.0,1.0,,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,28.0,28.0,5.0,4.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,240.0,120.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,1.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,4.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,1.0,3.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,8.54003,3.0,7.18418,2.0,8.0184,2.0,9.1022,2.0,200.0,100.0,7,1,15851115111011511101014
158,1,2,4,5114,511401,1,51140101,10.0,1028.0,0,23.0,1.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,21.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,240.0,280.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,1.0,1.0,2.0,1.0,3.0,1.0,11.27266,2.0,12.35702,1.0,11.82034,1.0,12.34223,1.0,177.77778,207.40741,7,1,15851145114011511401014
158,1,2,4,5116,511601,1,51160101,10.0,1028.0,0,7.0,1.0,3.0,6.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,14.0,14.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,240.0,170.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,8.24023,3.0,6.46434,3.0,6.6803,3.0,10.27928,2.0,191.0,135.29167,7,1,15851165116011511601014
158,1,2,4,5119,511901,1,51190101,10.0,1028.0,0,20.0,2.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,4.0,28.0,28.0,2.0,4.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,240.0,440.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,7.32427,3.0,6.05453,3.0,9.82876,2.0,8.0267,2.0,191.0,350.16667,7,1,15851195119011511901014
158,1,2,4,5124,512401,1,51240101,10.0,1028.0,0,17.0,2.0,4.0,5.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,5.0,5.0,1.0,0.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,240.0,100.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,5.0,7.32427,3.0,8.99685,2.0,6.6803,3.0,9.1022,2.0,177.77778,74.07407,7,1,15851245124011512401014
158,1,2,4,5126,512602,2,51260202,10.0,1028.0,0,6.0,2.0,2.0,5.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,26.0,26.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,240.0,40.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,5.0,11.42811,2.0,10.96579,1.0,3.83998,3.0,10.90415,1.0,177.77778,29.62963,7,1,15851265126022512602024
158,1,2,4,5127,512702,2,51270202,10.0,1028.0,0,,1.0,4.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,29.0,29.0,15.0,18.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,200.0,80.0,1.0,3.0,3.0,4.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,5.0,8.83963,3.0,8.99685,2.0,11.01744,1.0,8.54995,2.0,148.14815,59.25926,7,1,15851275127022512702024
158,1,2,4,5131,513101,1,51310101,10.0,1028.0,0,6.0,1.0,3.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,1.0,2.0,3.0,1.0,4.0,31.0,31.0,3.0,9.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,440.0,240.0,2.0,3.0,2.0,4.0,3.0,1.0,2.0,3.0,3.0,1.0,4.0,2.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,2.0,2.0,7.93892,3.0,4.91298,3.0,8.67953,2.0,5.96314,3.0,325.92593,177.77778,7,1,15851315131011513101014
158,1,2,4,5140,514001,1,51400101,10.0,1028.0,0,20.0,1.0,5.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,,4.0,3.0,17.0,17.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,240.0,80.0,2.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,4.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,4.0,3.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,7.32427,3.0,6.05453,3.0,3.93101,3.0,8.0267,2.0,177.77778,59.25926,7,1,15851405140011514001014
158,1,2,4,5144,514401,1,51440101,10.0,1028.0,0,30.0,1.0,5.0,5.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,21.0,21.0,3.0,5.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,240.0,120.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,5.0,7.63433,3.0,7.87142,2.0,9.82876,2.0,10.27928,2.0,200.0,100.0,7,1,15851445144011514401014
158,1,2,4,5148,514801,1,51480101,10.0,1028.0,0,6.0,1.0,2.0,6.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,23.0,23.0,4.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,240.0,120.0,1.0,4.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,1.0,4.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,10.65566,2.0,8.59932,2.0,9.82876,2.0,10.27928,2.0,186.0,93.0,7,1,15851485148011514801014
158,1,2,4,5153,515302,2,51530202,10.0,1028.0,0,11.0,1.0,3.0,5.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,25.0,25.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,200.0,80.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,3.0,3.0,3.0,1.0,1.0,4.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,4.0,1.0,2.0,4.0,4.0,3.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,,,,,1.0,1.0,2.0,2.0,3.0,5.0,7.0062,3.0,10.96579,1.0,11.82034,1.0,10.90415,1.0,148.14815,59.25926,7,1,15851535153022515302024
158,1,2,4,5165,516502,2,51650202,10.0,1028.0,0,20.0,2.0,4.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,29.0,29.0,3.0,0.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,320.0,120.0,1.0,4.0,1.0,4.0,3.0,2.0,2.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,4.0,2.0,4.0,2.0,1.0,1.0,,,,,2.0,1.0,2.0,2.0,3.0,2.0,7.93892,3.0,7.52665,2.0,11.01744,1.0,9.1022,2.0,266.66667,100.0,7,1,15851655165022516502024
158,1,2,4,5169,516901,1,51690101,10.0,1028.0,0,13.0,1.0,4.0,6.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,23.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,280.0,200.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,,,1.0,3.0,3.0,3.0,4.0,4.0,1.0,4.0,4.0,1.0,2.0,1.0,3.0,3.0,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0,10.35049,2.0,12.35702,1.0,13.24134,1.0,2.7955,3.0,198.07407,141.48148,7,1,15851695169011516901014
158,1,2,4,5170,517001,1,51700101,10.0,1028.0,0,30.0,1.0,5.0,6.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,17.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,280.0,100.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,3.0,3.0,3.0,1.0,4.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,8.54003,3.0,8.96982,2.0,13.24134,1.0,9.68037,2.0,233.33333,83.33333,7,1,15851705170011517001014
158,1,2,4,5171,517101,1,51710101,10.0,1028.0,0,20.0,1.0,4.0,6.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,,2.0,,,,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,5.0,3.0,4.0,2.0,3.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,28.0,28.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,450.0,80.0,1.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,5.0,7.63433,3.0,10.40627,1.0,10.39017,1.0,9.1022,2.0,333.33333,59.25926,7,1,15851715171011517101014
