LINK_index,ATBG01,ATBR01A,ATBR01B,ATBR02A,ATBR02B,ATBR04,ATBR05,ATBGEAS,ATBGSOS,ATBGTJS,ATBGSLI,ATDGLIHY,ATDGRIHY,ITLANG_TQ,LCID_TQ,ATBG02,ATBG03,ATBG04,ATBG05AA,ATBG05AB,ATBG05AC,ATBG05AD,ATBG05BA,ATBG05BB,ATBG05BC,ATBG05BD,ATBG05BE,ATBG05BF,ATBG05BG,ATBG05BH,ATBG05BI,ATBG05BJ,ATBG05BK,ATBG06,ATBG07AA,ATBG07BA,ATBG07AB,ATBG07BB,ATBG07AC,ATBG07BC,ATBG07AD,ATBG07BD,ATBG07AE,ATBG07BE,ATBG07AF,ATBG07BF,ATBG07AG,ATBG07BG,ATBG08A,ATBG08B,ATBG08C,ATBG08D,ATBG08E,ATBG09A,ATBG09B,ATBG09C,ATBG09D,ATBG10A,ATBG10B,ATBG10C,ATBG10D,ATBG10E,ATBG10F,ATBG10G,ATBG10H,ATBG10I,ATBG10J,ATBG10K,ATBG10L,ATBG11A,ATBG11B,ATBG11C,ATBG11D,ATBG11E,ATBG11F,ATBG11G,ATBG11H,ATBG11I,ATBG12A,ATBG12B,ATBG12C,ATBG12D,ATBG12E,ATBG12F,ATBR03A,ATBR03B,ATBR03C,ATBR03D,ATBR03E,ATBR03F,ATBR03G,ATBR03H,ATBR06A,ATBR06B,ATBR06C,ATBR06D,ATBR06E,ATBR07AA,ATBR07AB,ATBR07AC,ATBR07AD,ATBR07BA,ATBR07BB,ATBR07BC,ATBR07BD,ATBR08A,ATBR08B,ATBR08C,ATBR08D,ATBR08E,ATBR08F,ATBR08G,ATBR08H,ATBR09A,ATBR09B,ATBR09C,ATBR09D,ATBR09E,ATBR09F,ATBR09G,ATBR09H,ATBR09I,ATBR10A,ATBR10B,ATBR10C,ATBR10D,ATBR10E,ATBR10F,ATBR10G,ATBR10H,ATBR10I,ATBR10J,ATBR10K,ATBR10L,ATBR11A,ATBR11B,ATBR11C,ATBR11D,ATBR11E,ATBR12A,ATBR12BA,ATBR12BB,ATBR12BC,ATBR12BD,ATBR12C,ATBR12DA,ATBR12DB,ATBR12DC,ATBR12EA,ATBR12EB,ATBR12EC,ATBR12ED,ATBR12EE,ATBR13A,ATBR13B,ATBR13C,ATBR13D,ATBR13E,ATBR14,ATBR15,ATBR16,ATBR17A,ATBR17B,ATBR17C,ATBR18A,ATBR18B,ATBR18C,ATBR18D,ATBR18E,ATBR19,ATDGEAS,ATDGSOS,ATDGTJS,ATDGSLI,cluster,cluster_cat
15851115111011511101014,18,28,28,5,4,240.00000000000003,120,8.54003,7.18418,8.0184,9.1022,200,100,10,1028,1,4,6,1,2,1,2,3,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,2,2,2,2,1,2,2,1,2,2,1,2,2,1,3,1,3,2,2,3,1,3,3,3,2,4,2,3,3,3,2,1,2,2,3,3,3,2,2,3,2,2,2,2,2,3,2,1,3,1,2,2,2,2,3,3,3,4,2,3,3,4,3,1,4,3,3,2,2,3,3,2,4,2,3,3,4,3,1,1,3,1,4,4,1,2,1,2,3,2,1,3,1,2,4,4,2,3,3,3,4,1,1,1,1,2,3,3,3,2,3,4,4,4,4,1,3,1,2,1,4,2,1,1,1,1,2,1,1,1,3,3,3,2,2,2,3,TEA_3
15851145114011511401014,23,21,21,1,1,240.00000000000003,280,11.27266,12.35702,11.82034,12.34223,177.77778,207.40741,10,1028,1,4,6,1,2,2,2,2,2,3,3,2,2,2,2,2,1,2,2,1,1,2,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,3,2,3,3,2,3,4,3,3,3,1,3,2,1,2,2,2,1,2,2,2,2,2,2,3,3,3,2,3,2,2,3,2,3,3,2,3,2,2,3,3,2,2,2,2,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,1,1,1,2,1,1,2,2,2,1,1,1,2,1,3,1,2,1,1,1,1,TEA_1
15851245124011512401014,17,5,5,1,0,240.00000000000003,100,7.32427,8.99685,6.680299999999999,9.1022,177.77778,74.07407,10,1028,2,4,5,1,2,2,2,3,2,3,2,2,2,2,2,2,1,2,3,1,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,3,2,2,2,3,3,3,3,4,4,3,3,3,2,3,1,1,2,2,2,2,2,2,2,2,2,3,3,3,2,3,1,1,1,2,2,2,3,2,3,3,2,2,3,3,4,4,4,4,2,4,2,4,2,3,3,2,3,3,2,2,3,3,4,4,3,1,2,2,2,3,3,3,3,3,4,2,2,3,3,3,3,3,4,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,2,1,1,1,2,2,2,1,2,1,2,3,3,3,5,3,2,3,2,0,TEA_0
15851275127022512702024,16,29.000000000000004,29.000000000000004,15,18,200,80,8.83963,8.99685,11.01744,8.54995,148.14815,59.259260000000005,10,1028,1,4,5,1,2,2,2,2,2,3,3,3,2,3,2,2,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,3,1,2,3,3,3,1,2,2,2,3,4,3,4,2,2,2,3,2,1,1,2,3,2,2,1,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,3,1,3,3,4,2,2,2,4,1,2,2,2,3,2,1,1,3,2,1,3,4,2,1,2,2,3,3,3,2,4,2,2,2,3,2,3,3,3,2,1,2,3,2,2,2,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,3,1,1,3,3,3,2,3,1,2,1,2,2,3,5,3,2,1,2,2,TEA_2
15851445144011514401014,30,21,21,3,5,240.00000000000003,120,7.63433,7.87142,9.82876,10.27928,200,100,10,1028,1,5,5,1,2,2,2,3,2,3,3,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,1,2,1,2,2,1,2,1,2,2,2,2,1,3,3,3,3,4,3,3,3,3,3,2,2,3,3,3,2,2,2,2,3,3,1,2,2,2,1,1,2,2,2,2,1,2,1,1,2,1,3,2,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,2,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,2,2,4,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,3,1,1,2,3,1,1,1,1,1,1,2,2,3,5,3,2,2,2,0,TEA_0
15851485148011514801014,6.000000000000001,23,23,4,5,240.00000000000003,120,10.65566,8.59932,9.82876,10.27928,186,93,10,1028,1,2,6,1,2,1,2,2,2,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,3,3,2,2,2,2,2,2,1,3,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,1,1,2,2,2,2,1,4,2,3,2,2,3,4,2,1,2,3,2,3,1,2,2,1,2,1,2,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,4,1,2,1,1,2,2,2,2,2,1,2,3,3,4,1,4,4,2,1,1,3,2,1,2,1,1,1,1,1,3,2,2,2,2,2,0,TEA_0
15851535153022515302024,11,25,25,0,3.0000000000000004,200,80,7.0062,10.96579,11.82034,10.90415,148.14815,59.259260000000005,10,1028,1,3.0000000000000004,5,1,2,1,2,3,3,3,3,3,3,2,2,2,1,2,2,1,1,1,2,1,1,2,2,1,2,2,2,2,1,1,2,1,2,3,1,3,2,1,3,3,3,3,4,3,4,3,3,2,4,2,1,1,1,2,1,2,1,1,2,1,1,1,1,1,2,2,2,1,1,1,1,1,3,1,4,4,1,1,1,1,4,3,2,4,2,3,2,2,1,2,2,1,2,4,3,3,3,1,1,4,3,1,3,1,1,1,2,3,3,1,4,1,2,4,4,3,1,2,4,1,1,2,2,1,2,4,3,3,3,4,4,4,4,4,1,4,3,1,1,2,1,2,1,2,1,1,1,2,2,3,5,3,1,1,1,3,TEA_3
15851705170011517001014,30,17,17,0,0,280,100,8.54003,8.96982,13.241339999999996,9.68037,233.33333,83.33333,10,1028,1,5,6,1,2,2,2,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,2,1,1,2,1,2,2,1,2,2,2,2,2,3,4,3,3,3,3,3,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,4,3,3,2,3,3,4,3,4,4,2,2,2,1,2,2,1,1,1,2,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,4,4,3,2,3,2,3,1,1,1,1,2,2,2,1,2,3,4,3,3,3,1,4,2,2,1,1,3,2,1,2,1,1,1,1,2,2,1,3,2,1,2,0,TEA_0
15851715171011517101014,20,28,28,0,0,450,80,7.63433,10.40627,10.39017,9.1022,333.33333,59.259260000000005,10,1028,1,4,6,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1,3,3,2,2,2,3,2,5,3,4,2,3,4,4,2,1,2,2,2,1,2,1,1,1,2,1,1,2,1,2,2,1,2,2,2,2,2,2,1,4,3,4,2,2,2,4,3,2,2,3,4,1,3,1,2,2,2,2,3,2,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,3,2,3,1,2,1,1,2,2,3,3,3,4,2,2,4,1,1,3,3,1,1,1,3,2,2,1,1,2,1,1,2,3,5,3,1,1,2,3,TEA_3
15851755175011517501014,18,27,27,4,5,280,200,9.7433,8.59932,9.27422,9.1022,233.33333,166.66667,10,1028,1,4,6,1,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,3,2,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,3,1,2,2,2,2,2,2,2,3,3,2,3,3,2,2,3,2,2,2,2,2,1,1,2,1,4,2,3,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,3,2,1,1,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,2,1,2,2,2,3,1,1,1,1,1,2,1,3,5,2,2,2,2,3,TEA_3
15851805180022518002024,29.000000000000004,27,27,0,0,280,40,7.32427,8.22671,11.01744,10.90415,231.00000000000003,33,10,1028,1,5,6,2,2,1,2,3,3,2,2,2,3,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,3,1,2,2,1,2,2,2,3,3,3,3,4,3,4,2,2,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,3,2,1,2,1,2,2,1,1,1,3,3,3,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,2,3,2,3,3,3,2,3,3,3,3,2,2,2,2,3,3,3,3,2,3,3,3,2,1,2,2,3,1,2,1,1,2,3,2,2,2,3,3,3,4,4,1,4,2,1,1,1,2,2,2,2,1,1,1,2,2,2,5,3,2,1,1,3,TEA_3
15851825182022518202024,10,24.000000000000004,24.000000000000004,2,1,240.00000000000003,120,10.35049,8.99685,6.680299999999999,9.1022,200,100,10,1028,1,4,6,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,1,1,2,1,2,2,1,2,1,1,2,1,2,2,1,2,1,1,2,2,2,3,1,2,2,3,2,2,2,2,2,2,2,2,3,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,1,2,2,2,2,2,4,3,2,2,2,3,3,4,1,3,3,2,1,1,2,2,2,1,3,3,3,3,3,2,3,3,3,3,3,2,2,2,2,2,2,3,4,2,2,4,4,3,2,3,2,3,1,2,2,1,2,4,3,3,3,4,4,4,4,4,1,3,3,1,1,1,3,2,1,1,1,1,1,2,2,2,5,2,2,3,2,3,TEA_3
15851905190011519001014,28,28,28,0,5,240.00000000000003,75,12.2402,10.40627,11.01744,8.54995,169.77778,53.05556,10,1028,1,5,5,2,2,2,1,3,2,2,3,2,2,2,3,2,2,2,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,3,1,2,2,2,3,1,1,1,2,2,2,1,1,2,1,1,1,1,1,3,3,1,2,1,3,2,2,2,1,3,3,3,1,3,2,3,2,3,3,2,2,2,2,3,1,1,2,3,2,1,1,1,1,1,3,1,3,3,1,1,1,2,3,2,2,1,1,2,4,4,2,2,2,2,3,1,2,1,1,2,1,3,3,3,4,4,4,4,4,1,4,4,1,1,2,2,2,2,2,1,1,1,2,1,3,5,2,1,1,2,5,TEA_5
15851925192022519202024,20,25,25,0,6.000000000000001,240.00000000000003,90,6.33546,7.87142,9.27422,8.0267,200,75,10,1028,1,4,5,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,1,1,1,1,2,3,1,2,2,2,3,3,3,4,5,4,4,3,4,3,2,2,1,3,3,3,1,1,3,2,1,1,2,2,3,3,2,2,2,1,2,2,3,1,3,2,3,3,3,1,3,3,1,3,1,4,1,1,1,1,1,1,3,4,1,1,1,1,1,3,3,3,3,1,2,1,1,2,2,2,2,2,3,4,4,1,2,2,2,4,1,2,1,1,2,4,3,3,3,4,4,4,4,4,1,2,2,2,1,1,3,2,1,1,1,1,1,1,1,2,5,3,2,2,2,3,TEA_3
15851955195011519501014,36,24.000000000000004,24.000000000000004,2,4,440,200,10.96267,10.40627,13.241339999999996,8.54995,325.92593000000005,148.14815,10,1028,1,5,5,1,2,2,2,3,3,3,3,2,3,2,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,3,1,3,3,3,2,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,2,2,2,1,2,2,2,3,1,3,1,3,1,2,3,3,3,1,2,2,2,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,3,1,1,1,2,2,1,2,1,1,2,2,3,3,3,2,2,2,2,4,1,4,4,1,1,1,3,3,1,1,1,1,1,1,1,1,2,2,1,1,2,5,TEA_5
15851975197011519701014,25,29.000000000000004,29.000000000000004,0,4,240.00000000000003,80,7.0062,8.59932,3.83998,8.0267,200,66.66667,10,1028,1,4,6,1,2,2,2,2,2,3,3,3,2,2,1,2,1,2,1,1,1,2,2,1,1,2,1,2,2,1,2,1,2,1,1,2,2,2,2,3,3,2,3,3,3,2,2,4,5,4,4,3,3,2,3,2,2,2,2,2,1,1,2,3,3,3,3,4,4,2,2,3,1,2,2,2,3,1,3,3,4,3,3,4,4,3,3,4,3,3,4,2,2,2,2,2,2,4,3,4,2,1,2,2,2,1,4,1,2,1,1,3,1,2,3,2,2,4,4,3,1,2,3,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,2,2,1,1,2,2,1,1,1,1,1,1,2,2,3,2,3,2,3,2,3,TEA_3
15851985198022519802024,25,29.000000000000004,29.000000000000004,3,3.0000000000000004,240.00000000000003,40,8.54003,9.42597,13.241339999999996,10.27928,180,30,10,1028,2,4,6,1,2,1,2,2,1,2,3,3,2,2,2,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,3,3,3,3,2,2,2,3,2,3,3,3,3,3,3,3,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,2,2,2,2,3,3,3,3,3,2,4,4,4,3,4,4,3,3,4,3,2,2,2,2,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,1,2,3,3,3,2,4,4,4,4,4,1,3,3,1,1,1,1,1,2,2,2,2,3,3,3,3,4,3,2,1,2,2,TEA_2
34450015001011500101014,25,33,33,0,0,270,210,8.83963,9.42597,8.67953,7.52318,171,133,10,3076,1,5,6,1,2,1,2,3,2,3,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,3,3,3,3,2,4,2,3,3,3,4,4,3,2,2,2,3,3,2,3,2,2,2,3,2,3,4,3,2,2,2,2,3,3,1,1,2,2,2,1,1,1,1,1,2,3,3,2,3,3,3,1,1,1,1,1,1,2,1,2,1,2,3,3,4,1,4,2,2,2,2,1,2,1,2,1,1,1,1,1,1,5,3,2,2,2,3,TEA_3
34450025002011500201014,26,28,28,0,1,240.00000000000003,240,8.83963,9.89419,8.67953,13.321370000000002,152,152,10,3076,1,5,5,1,2,1,2,3,1,2,2,1,1,1,1,1,1,1,3,2,1,1,1,2,2,2,2,2,2,2,1,2,2,1,2,1,1,2,1,2,3,3,3,3,3,3,3,3,2,2,2,2,2,3,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,4,4,4,4,3,4,4,3,4,4,4,4,2,2,1,1,1,2,2,3,3,3,2,2,2,2,2,2,2,1,1,2,2,2,2,2,4,1,2,2,2,2,1,2,3,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,2,4,2,1,2,2,2,1,2,1,1,1,2,1,2,2,3,2,2,1,1,TEA_1
34450035003011500301014,29.000000000000004,29.000000000000004,29.000000000000004,0,0,350,35,9.44107,12.35702,7.334360000000001,11.57611,221.66667,22.16667,10,3076,2,5,5,1,2,1,1,3,2,3,2,2,2,2,2,2,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,3,3,2,2,2,2,2,2,3,3,3,3,2,3,2,1,1,2,1,1,1,1,1,1,2,2,2,3,2,3,2,1,1,1,1,2,1,2,2,4,3,3,2,3,4,3,3,3,4,3,4,2,1,3,1,1,3,3,3,3,3,3,3,2,3,3,3,3,2,2,2,3,3,3,3,3,2,4,4,4,2,2,2,3,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,2,1,2,3,2,2,2,2,2,1,1,1,2,2,3,2,1,2,1,6,TEA_6
34450045004011500401014,20,24.000000000000004,24.000000000000004,0,4,270,30,9.13986,8.99685,8.67953,9.68037,171.9,19.1,10,3076,1,4,5,1,2,1,1,3,2,2,2,2,2,2,1,2,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,2,2,2,2,2,2,3,3,3,2,2,2,2,2,3,3,3,3,3,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,1,1,1,1,1,3,2,2,2,3,4,4,3,3,1,4,3,3,1,4,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,TEA_3
34450055005011500501014,3.0000000000000004,27,27,0,0,200,200,11.27266,13.6815,9.82876,13.321370000000002,126.66667,126.66667,10,3076,1,2,5,1,2,1,2,3,2,3,3,2,2,3,3,3,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,2,1,1,1,2,3,2,2,3,3,2,2,2,3,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,3,1,1,1,1,1,2,1,1,1,3,2,3,1,2,3,3,3,1,4,3,4,1,1,3,1,2,2,2,3,3,3,3,2,2,2,3,3,2,1,1,2,2,3,2,2,2,1,3,4,3,3,1,2,2,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,2,4,2,3,3,1,1,2,1,1,1,1,1,2,1,2,1,2,1,6,TEA_6
34450065006011500601014,4,31,31,0,0,270,60,10.04647,12.35702,13.241339999999996,9.82262,153,34,10,3076,1,2,5,1,1,1,2,3,3,3,3,2,2,2,2,3,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,3,3,2,3,2,2,3,2,1,3,3,2,3,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,3,3,3,1,3,3,4,3,1,4,4,4,1,1,1,1,1,1,1,2,3,3,1,1,2,1,2,1,2,2,2,2,2,2,1,1,2,2,2,3,3,3,1,2,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,2,2,1,2,4,2,1,1,1,1,1,1,1,2,2,3,2,1,1,2,6,TEA_6
34450075007011500701014,10,27,27,0,4,315,245,8.54003,9.89419,13.241339999999996,9.68037,199.5,155.16667,10,3076,1,3.0000000000000004,6,1,2,1,2,3,1,3,2,1,2,2,1,2,1,1,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,3,3,2,2,2,2,3,3,3,3,3,3,3,3,2,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,2,1,2,1,2,2,2,2,1,3,3,3,3,3,4,4,4,1,4,4,4,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,1,1,1,4,4,1,1,1,1,2,4,4,3,2,4,4,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,2,1,1,4,2,3,2,2,1,1,1,1,1,1,1,2,5,3,2,1,2,1,TEA_1
34450085008011500801014,15,34,34,0,2,150,30,10.96267,11.59162,8.67953,9.1022,104.5,20.9,10,3076,1,4,6,1,2,1,1,3,3,2,2,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,3,2,3,3,2,4,3,3,1,4,2,2,1,1,2,2,2,2,2,2,3,3,3,2,3,3,3,3,3,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,1,2,1,1,1,1,1,1,2,1,2,2,2,1,1,3,4,2,1,2,3,2,2,2,2,1,1,1,1,1,1,2,1,2,2,6,TEA_6
34450095009011500901014,31,25,25,0,1,350,350,9.7433,9.89419,13.241339999999996,10.90415,222.83333,222.83333,10,3076,1,5,6,1,2,2,2,1,2,1,1,2,1,1,1,1,2,1,3,1,1,1,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,3,1,3,3,3,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,1,3,3,2,3,4,4,3,2,4,4,4,2,2,1,1,1,2,2,3,3,3,1,1,1,1,3,3,1,1,1,1,1,1,1,1,2,2,2,3,4,4,3,2,4,3,1,2,2,1,1,2,2,2,2,3,3,4,4,4,1,2,1,3,2,3,2,2,1,1,1,2,1,1,1,3,5,2,2,1,1,1,TEA_1
34450105010011501001014,13,16,16,0,1,240.00000000000003,120,8.77419,13.6815,9.82876,6.51654,153.6,76.8,10,3076,1,3.0000000000000004,6,1,2,1,2,3,2,3,2,2,3,2,2,3,2,1,2,1,1,1,2,2,2,1,2,1,2,1,1,1,1,2,2,1,2,2,2,3,3,2,2,2,2,2,3,3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,2,3,2,1,4,3,3,3,3,4,4,3,3,4,3,3,2,2,3,1,1,2,2,3,3,3,2,3,3,4,3,3,3,2,2,2,3,3,2,2,2,2,3,4,4,2,1,2,3,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,1,1,2,3,4,2,1,1,1,1,1,1,1,2,1,3,1,2,3,0,TEA_0
34450115011011501101014,25,30,30,0,2,240.00000000000003,90,7.63433,12.35702,11.01744,9.1022,152,57,10,3076,1,4,6,2,2,1,2,3,3,3,2,1,1,2,1,1,1,2,3,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,2,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,2,1,2,3,2,2,2,3,3,3,3,2,3,4,3,3,3,2,3,1,1,1,1,1,2,3,3,3,3,3,3,1,1,3,3,2,1,2,3,3,2,2,1,3,2,2,4,4,3,3,3,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,4,1,2,1,3,1,1,1,2,2,2,2,1,2,1,3,1,1,2,3,TEA_3
34450125012011501201014,4,22,22,4,3.0000000000000004,270,60,10.04647,13.6815,13.241339999999996,9.1022,171.9,38.2,10,3076,2,3.0000000000000004,5,1,2,1,1,3,3,3,2,2,2,2,2,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,3,3,3,2,2,2,3,2,2,3,2,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,3,1,1,1,2,1,2,2,2,3,2,3,3,3,3,4,3,3,1,1,2,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,1,1,2,2,1,1,2,1,2,2,1,1,1,2,1,1,4,4,1,2,1,1,2,3,5,2,2,2,1,1,1,1,1,2,1,2,1,1,2,5,TEA_5
34450135013011501301014,1,25,25,1,3.0000000000000004,280,175,8.24023,9.42597,8.67953,8.54995,177.33333,110.83333,10,3076,1,1,5,1,1,1,2,3,3,3,2,3,3,2,3,2,1,1,3,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,2,2,1,2,2,3,3,1,1,3,3,2,2,3,4,3,4,3,3,2,1,1,1,2,2,2,1,2,3,2,2,2,2,2,2,3,1,2,2,2,3,1,2,2,3,3,3,3,3,4,4,4,3,4,3,3,1,1,2,2,2,1,2,2,3,3,1,2,1,1,2,3,1,1,2,2,2,2,2,2,3,2,2,3,3,1,1,1,3,3,1,2,2,2,1,2,2,2,2,3,2,3,3,4,1,3,2,4,2,3,4,2,1,1,1,1,1,1,2,2,2,3,2,2,2,3,TEA_3
34450155015011501501014,1,28,28,6,1,315,30,10.96267,11.59162,6.01233,8.54995,189,18,10,3076,1,2,6,2,2,1,1,3,3,3,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,2,1,3,2,3,2,3,3,2,2,2,2,2,2,2,2,3,3,2,2,3,3,4,4,3,3,4,2,3,1,1,2,1,1,1,1,1,3,3,2,2,1,1,1,3,2,1,2,1,2,1,1,1,1,1,2,3,3,2,1,1,3,3,1,2,1,1,2,1,3,3,3,1,4,4,4,1,1,2,1,3,1,3,2,2,3,2,2,1,1,1,2,2,4,2,1,3,2,3,TEA_3
34450165016011501601014,19,37,37,0,0,245,139.99999999999997,9.13986,8.99685,10.39017,15.07968,156.8,89.6,10,3076,1,4,5,2,2,1,2,3,1,2,2,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,1,4,2,4,3,1,2,2,1,2,2,2,2,3,5,3,2,1,1,6,TEA_6
